iter	Logloss
272	0.5670411615
273	0.5670276158
274	0.5669798561
275	0.5669644024
276	0.5669486457
277	0.5669152458
278	0.5668728948
279	0.5668574409
280	0.5668300703
281	0.5668041679
282	0.5668006512
283	0.5667552153
284	0.566745361
285	0.5667283194
286	0.5666857817
287	0.5666663638
288	0.5666374488
289	0.5665852437
290	0.5665824898
291	0.5665473181
292	0.566510279
293	0.5664912984
294	0.5664853656
295	0.5664559934
296	0.566417931
297	0.5663961292
298	0.5663547948
299	0.5663289724
300	0.5663035308
301	0.5662938906
302	0.5662924279
303	0.5662699019
304	0.5662293084
305	0.5662232119
306	0.5662042244
307	0.5661872828
308	0.5661812578
309	0.5661630796
310	0.5661505322
311	0.5661276433
312	0.5661125153
313	0.566105947
314	0.5660685069
315	0.566023388
316	0.5660140103
317	0.5659756444
318	0.5659529182
319	0.565904174
320	0.5659041409
321	0.5659008837
322	0.5658950265
323	0.5658514833
324	0.5658365323
325	0.565821557
326	0.5658114916
327	0.5658085846
328	0.5657720941
329	0.5657660098
330	0.5657481952
331	0.5657199439
332	0.5656921685
333	0.5656720098
334	0.5656280349
335	0.5656148444
336	0.5656090882
337	0.5656067536
338	0.5656010997
339	0.5655572195
340	0.5655107012
341	0.5654951461
342	0.5654694142
343	0.5654287453
344	0.5654123224
345	0.5653986048
346	0.5653551971
347	0.5653279978
348	0.5653089467
349	0.565299931
350	0.5652607376
351	0.56521366
352	0.5651857623
353	0.565175182
354	0.5651346693
355	0.5651199397
356	0.5650851389
357	0.5650559313
358	0.5650161303
359	0.5649953151
360	0.5649793085
361	0.5649674303
362	0.5649297072
363	0.5648721673
364	0.5648470642
365	0.5648441799
366	0.5648414838
367	0.5648227014
368	0.5648204682
369	0.564815206
370	0.5648111366
371	0.5647839735
372	0.5647572164
373	0.5647520745
374	0.5647212956
375	0.5647076736
376	0.5646821597
377	0.5646527568
378	0.5646220478
379	0.5645837912
380	0.5645572754
381	0.5645537128
382	0.5645303297
383	0.5645083474
384	0.5644907906
385	0.5644669181
386	0.5644436237
387	0.5644241675
388	0.5644010535
389	0.5643804742
390	0.5643763223
391	0.5643557918
392	0.5643272811
393	0.5643224304
394	0.5642941863
395	0.5642759511
396	0.5642589228
397	0.5642475513
398	0.5642369296
399	0.5642302368
400	0.5642153817
401	0.5641839534
402	0.5641781232
403	0.5641611022
404	0.5641589811
405	0.5641331925
406	0.5641298264
407	0.5641268882
408	0.5641115083
409	0.564094156
410	0.5640741812
411	0.5640676385
412	0.5640532288
413	0.5640480156
414	0.5640275421
415	0.5640073491
416	0.5639762951
417	0.5639528987
418	0.5639149412
419	0.5639132726
420	0.5639037128
421	0.5638685555
422	0.5638594659
423	0.5638519641
424	0.5638235211
425	0.5637941103
426	0.5637848183
427	0.5637386501
428	0.5637219112
429	0.563687715
430	0.5636854547
431	0.5636589216
432	0.5636492593
433	0.5636248498
434	0.5635868169
435	0.5635436427
436	0.5635148749
437	0.563477434
438	0.5634285527
439	0.5634144238
440	0.5634058351
441	0.5633886647
442	0.5633847982
443	0.5633606664
444	0.5633574004
445	0.5633556576
446	0.5633372969
447	0.5633341397
448	0.5633243262
449	0.5633201101
450	0.5633117845
