iter	Logloss
289	0.5730081293
290	0.5729887984
291	0.572972592
292	0.5729583783
293	0.5729579812
294	0.5729436858
295	0.5729330075
296	0.5729283131
297	0.5729064446
298	0.5728975939
299	0.5728885384
300	0.5728753637
301	0.5728703998
302	0.5728653863
303	0.5728638826
304	0.5728587357
305	0.5728424188
306	0.5728271288
307	0.5728204947
308	0.5728099571
309	0.5727890498
310	0.57278647
311	0.5727729619
312	0.5727642739
313	0.5727465526
314	0.5727252607
315	0.5727083035
316	0.5726994766
317	0.5726861713
318	0.5726476553
319	0.5726373251
320	0.5726214508
321	0.572613019
322	0.5726044791
323	0.5725996077
324	0.5725941546
325	0.5725887019
326	0.5725822115
327	0.5725752834
328	0.5725580175
329	0.5725459451
330	0.5725367268
331	0.5725327535
332	0.5725124964
333	0.5725007102
334	0.5724853561
335	0.5724724192
336	0.5724689424
337	0.5724570946
338	0.5724511044
339	0.572437424
340	0.5724328131
341	0.5724271272
342	0.5724152933
343	0.5723900235
344	0.5723678396
345	0.572360765
346	0.5723595112
347	0.5723472763
348	0.5723398154
349	0.5723275531
350	0.5723149914
351	0.572305126
352	0.5722972477
353	0.572288033
354	0.5722734306
355	0.5722663424
356	0.5722624904
357	0.5722520606
358	0.5722451912
359	0.5722425871
360	0.5722364288
361	0.5722324833
362	0.5722185426
363	0.5722096745
364	0.5721940605
365	0.5721858643
366	0.5721816432
367	0.5721697121
368	0.5721582333
369	0.5721461411
370	0.5721365044
371	0.5721265022
372	0.5721131141
373	0.5721007254
374	0.5720822957
375	0.5720696252
376	0.5720599558
377	0.5720526841
378	0.5720419429
379	0.5720301366
380	0.5720146487
381	0.5720032054
382	0.5719945404
383	0.5719856632
384	0.5719758042
385	0.5719745801
386	0.5719613738
387	0.5719610232
388	0.5719554145
389	0.5719307417
390	0.5719137573
391	0.5719045492
392	0.5718988893
393	0.571872092
394	0.5718620842
395	0.5718450722
396	0.5718398191
397	0.5718338989
398	0.5718220646
399	0.5718190465
400	0.5718122951
401	0.5718036351
402	0.5717900309
403	0.5717731811
404	0.5717620097
405	0.571754109
406	0.5717468611
407	0.5717446953
408	0.5717405208
409	0.5717320906
410	0.5717252791
411	0.5717209668
412	0.5717086476
413	0.5717049361
414	0.5717006917
415	0.5716928838
416	0.5716796681
417	0.5716733189
418	0.5716667661
419	0.571651824
420	0.5716338025
421	0.5716241533
422	0.5716058561
423	0.5715945512
424	0.5715924663
425	0.5715788813
426	0.5715680933
427	0.5715648707
428	0.571558717
429	0.5715584925
430	0.5715557046
431	0.5715443167
432	0.5715396955
433	0.5715323731
434	0.5715288937
435	0.571515329
436	0.5715089878
437	0.5715056976
438	0.5714935412
439	0.5714758154
440	0.5714662888
441	0.5714614246
442	0.5714541935
443	0.571441528
444	0.5714349581
445	0.5714268243
446	0.571422993
447	0.5714179895
448	0.5714058405
449	0.5713973064
450	0.5713853673
451	0.5713777059
452	0.5713737197
453	0.5713680846
454	0.5713637072
455	0.5713586828
456	0.571352119
457	0.571341303
458	0.5713369046
459	0.5713293094
460	0.571324547
461	0.5713107671
462	0.5712961142
463	0.5712855711
464	0.5712773929
465	0.5712722711
466	0.5712680321
467	0.5712601964
468	0.571254904
469	0.5712488881
470	0.5712447895
471	0.5712435226
472	0.5712398378
473	0.5712361663
474	0.5712238698
475	0.5712165244
476	0.5712013478
477	0.5711989198
478	0.5711864952
479	0.5711831362
480	0.5711564069
481	0.5711540062
482	0.5711402203
483	0.5711323876
484	0.5711288426
485	0.5711237749
486	0.5711182702
487	0.5711147976
488	0.5711105617
489	0.5710979536
490	0.5710926493
491	0.5710840783
492	0.5710723309
493	0.5710634643
494	0.5710477734
495	0.571034588
496	0.571027374
497	0.5710143913
498	0.5710029675
499	0.5709863131
500	0.5709776174
501	0.5709672788
502	0.5709618123
503	0.5709566964
504	0.5709411805
505	0.5709329759
506	0.5709210585
507	0.5709147503
508	0.5709026954
509	0.570898999
510	0.570889632
511	0.5708859926
512	0.5708767217
513	0.570863683
514	0.570853001
515	0.5708424968
516	0.5708306822
517	0.5708197985
518	0.570807495
519	0.5707945905
520	0.570784078
521	0.5707787581
522	0.5707733931
523	0.5707692761
524	0.5707660083
525	0.5707529208
526	0.5707421374
527	0.5707370708
528	0.5707307236
529	0.5707188262
530	0.5707098461
531	0.570695335
532	0.5706889343
533	0.5706792461
534	0.5706757905
535	0.5706697298
536	0.5706564327
537	0.5706448494
538	0.5706358258
539	0.5706239937
540	0.5706183995
541	0.5706113147
542	0.5706036368
543	0.5705964028
544	0.570595071
545	0.5705894398
546	0.5705821483
547	0.5705791653
548	0.5705759432
549	0.5705718467
550	0.5705660475
551	0.57056243
552	0.570556358
553	0.5705532917
554	0.5705485362
555	0.5705438541
556	0.5705356903
557	0.5705320338
558	0.5705296755
559	0.5705268605
560	0.5705232191
561	0.5705066654
562	0.570505329
563	0.5704987985
564	0.5704883991
565	0.5704824293
566	0.5704697298
567	0.5704644218
568	0.5704557829
569	0.5704455836
570	0.5704385916
571	0.5704334887
572	0.5704252147
573	0.570423528
574	0.5704091695
575	0.5704046124
576	0.5704016182
577	0.570388619
578	0.5703830522
579	0.5703746467
580	0.5703583159
581	0.5703455803
582	0.5703397106
583	0.5703363224
584	0.5703153904
585	0.5703010382
586	0.570286595
587	0.57027784
588	0.5702685334
589	0.5702603477
590	0.5702598213
591	0.5702545984
592	0.570242445
593	0.5702364955
594	0.5702293988
595	0.5702221446
596	0.5702055593
597	0.57020464
598	0.5701941248
599	0.570192005
600	0.5701886667
601	0.5701812393
602	0.5701800007
603	0.5701766596
604	0.5701666583
605	0.570161897
606	0.5701481955
607	0.5701460936
608	0.5701381134
609	0.5701377131
610	0.5701249038
611	0.5701165437
612	0.570101722
613	0.5700953675
614	0.5700858356
615	0.5700840837
616	0.5700805465
617	0.5700746572
618	0.5700664697
619	0.5700578292
620	0.57004907
621	0.5700306564
622	0.5700252397
623	0.5700216056
624	0.5700102477
625	0.5700075015
626	0.5700003355
627	0.5699857085
628	0.5699833748
629	0.5699747852
630	0.5699683005
631	0.5699622456
632	0.5699581641
633	0.5699462101
634	0.5699411084
635	0.5699333109
636	0.5699248102
637	0.5699191082
638	0.5699153408
639	0.5699100113
640	0.569905387
641	0.5699032577
642	0.5698977403
643	0.5698901233
644	0.5698820012
645	0.5698786027
646	0.5698770483
647	0.5698727922
648	0.5698694675
649	0.5698625285
650	0.5698508994
651	0.5698433799
652	0.5698393056
653	0.5698326792
654	0.569821632
655	0.5698122543
656	0.5697992943
657	0.5697919935
658	0.5697886515
659	0.569786013
660	0.5697857489
661	0.5697722171
662	0.5697646857
663	0.5697497938
664	0.5697371072
665	0.5697341164
666	0.5697285939
667	0.5697233835
668	0.5697073262
669	0.569699058
670	0.5696883597
671	0.56967676
672	0.5696715487
673	0.5696692189
674	0.5696651557
675	0.569661497
676	0.5696527592
677	0.5696376577
678	0.5696362791
679	0.5696319474
680	0.5696212429
681	0.5696158473
682	0.5696134245
683	0.5696113737
684	0.5695951341
685	0.5695927608
686	0.5695907437
687	0.5695792184
688	0.5695702822
689	0.5695587176
690	0.5695456006
691	0.5695378639
692	0.5695172941
693	0.5695161918
694	0.5695021964
695	0.5694948065
696	0.5694831868
697	0.5694770987
698	0.5694660926
699	0.5694586835
700	0.5694483945
701	0.56944205
702	0.5694393707
703	0.56943897
704	0.5694361701
705	0.5694234087
706	0.5694188925
707	0.5693980989
708	0.5693931876
709	0.5693888166
710	0.5693711779
711	0.5693657286
712	0.5693595732
713	0.5693559446
714	0.5693427952
715	0.5693369993
716	0.5693214141
717	0.5693080036
718	0.5692896154
719	0.5692853155
720	0.5692829923
721	0.569282101
722	0.5692734369
723	0.5692593094
724	0.5692562102
725	0.5692527819
726	0.5692442622
727	0.569236278
728	0.5692319312
729	0.5692309692
730	0.5692299053
731	0.5692246922
732	0.5692240132
733	0.5692185984
734	0.569215091
735	0.569212896
736	0.5692097201
737	0.5691977311
738	0.569196598
739	0.5691888348
740	0.5691828666
741	0.5691807553
742	0.5691706078
743	0.569166752
744	0.5691615061
745	0.5691602534
746	0.5691577865
747	0.5691493972
748	0.5691385261
749	0.5691238305
750	0.5691128169
751	0.5691079089
752	0.5691011408
753	0.5691003066
754	0.5690927975
755	0.5690828429
756	0.5690733466
757	0.569062559
758	0.5690534586
759	0.5690493604
760	0.5690476716
761	0.5690339011
762	0.5690300212
763	0.5690145845
764	0.5689964394
765	0.5689859474
766	0.568981877
767	0.5689760086
768	0.5689727338
769	0.5689660571
770	0.5689626036
771	0.5689594071
772	0.5689517785
773	0.5689491274
774	0.5689416632
775	0.5689333993
776	0.5689312057
777	0.568929575
778	0.5689259999
779	0.5689206029
780	0.5689159952
781	0.5689113267
782	0.5688999944
