iter	Logloss
147	0.5733123568
148	0.5732604934
149	0.5732191492
150	0.573180749
151	0.5731473644
152	0.5731176339
153	0.5731152224
154	0.5731074202
155	0.5730843631
156	0.5730555161
157	0.5730072309
158	0.5729471489
159	0.5729281961
160	0.5729074885
161	0.5728891611
162	0.5728696695
163	0.572853135
164	0.5728173675
165	0.572782892
166	0.5727560587
167	0.5727198075
168	0.5726859604
169	0.5726446567
170	0.5726158402
171	0.572589822
172	0.5725660273
173	0.5725495522
174	0.5725134552
175	0.5724889065
176	0.572475214
177	0.5724376472
178	0.5724179606
179	0.5723501361
180	0.5723328646
181	0.5722889992
182	0.572267586
183	0.5722490203
184	0.5722127715
185	0.5721878123
186	0.5721646906
187	0.5721216638
188	0.5720972578
189	0.5720797648
190	0.5720493703
191	0.572049065
192	0.5720104212
193	0.571972028
194	0.5719664467
195	0.5719374559
196	0.5718953551
197	0.5718472167
198	0.5718213066
199	0.5717876288
200	0.5717650669
201	0.5717613458
202	0.5717381279
203	0.5717122312
204	0.5716725871
205	0.571647531
206	0.5716225866
207	0.5715962863
208	0.5715902396
209	0.5715742024
210	0.5715728572
211	0.5715287892
212	0.571503197
213	0.5715012287
214	0.5714563123
215	0.5714212837
216	0.5713971579
217	0.5713763153
218	0.5713470318
219	0.5713113521
220	0.5713080899
221	0.5712986427
222	0.5712919012
223	0.5712784874
224	0.5712396107
225	0.5712387483
226	0.5712181639
227	0.5711949755
228	0.5711821003
229	0.5711799495
230	0.5711580857
231	0.5711490239
232	0.5711279411
233	0.5711000202
234	0.5710829392
235	0.5710452909
236	0.5710131251
237	0.5709848991
238	0.5709653927
239	0.5709570537
240	0.5709371073
241	0.5709167319
242	0.5708884106
243	0.5708804696
244	0.5708468669
245	0.5708356974
246	0.5708098689
247	0.5708070231
248	0.5707811915
249	0.5707788377
250	0.5707491
251	0.5707116098
252	0.570708165
253	0.5706959471
254	0.5706775127
255	0.5706405031
256	0.5706393362
257	0.5706282621
258	0.570617013
259	0.5706140129
260	0.5705820998
261	0.5705746058
262	0.5705510059
263	0.570525817
264	0.5705179076
265	0.5704921977
266	0.5704858766
267	0.5704722789
268	0.5704528498
269	0.5704226019
270	0.570415443
271	0.5703794153
272	0.5703696903
273	0.5703685165
274	0.5703411014
275	0.5703252209
276	0.5703049921
277	0.5702930208
278	0.5702696961
279	0.5702355701
280	0.5702077504
281	0.5701848731
282	0.5701689902
283	0.5701434876
284	0.57012367
285	0.5700883482
286	0.5700739724
287	0.5700622167
288	0.5700422388
289	0.5700419081
290	0.5700113014
291	0.569996777
292	0.5699754946
293	0.5699589184
294	0.5699094501
295	0.5698856301
296	0.5698635576
297	0.5698449656
298	0.5698372581
299	0.5698242015
300	0.5698126029
301	0.5697912389
302	0.569766148
303	0.5697637409
304	0.5697630523
305	0.5697519117
306	0.5697355548
307	0.5697336812
308	0.5697264341
309	0.5696975837
310	0.5696815458
311	0.5696730722
312	0.5696662121
313	0.5696652559
314	0.5696454538
315	0.5696143147
316	0.5695764782
317	0.5695705457
318	0.5695451868
319	0.5695363822
320	0.5695316078
321	0.5695312151
322	0.5695243896
323	0.5695241553
324	0.5694959563
325	0.5694822467
326	0.5694641673
327	0.5694426347
328	0.5694210603
329	0.5694044457
330	0.5693815024
331	0.5693691352
332	0.5693486069
333	0.5693320602
334	0.5693243956
335	0.5693113481
336	0.5692764624
337	0.5692731314
338	0.5692477777
339	0.5692126194
340	0.5691759936
341	0.5691595402
342	0.5691072026
343	0.5690905598
344	0.569068716
345	0.5690307431
346	0.569020093
347	0.5689974579
348	0.5689971111
349	0.5689951591
350	0.5689699206
351	0.5689621164
352	0.5689431531
353	0.5689283144
354	0.5689124533
355	0.5689093364
356	0.5689019262
357	0.5688777228
358	0.568870784
359	0.5688465386
360	0.5688276476
361	0.5687930977
362	0.5687858372
363	0.568766828
364	0.5687485677
365	0.5687429781
366	0.5687370511
367	0.568719379
368	0.5687126941
369	0.5686508996
370	0.5686492394
371	0.5686138448
372	0.5686047231
373	0.5685953529
374	0.5685862849
375	0.5685351058
376	0.5685111588
377	0.5684871997
378	0.5684418755
379	0.5684191854
380	0.5684011629
381	0.5684011035
382	0.56836534
383	0.5683450977
384	0.5683203746
385	0.5683041864
386	0.5682749856
387	0.5682509347
388	0.5682331823
389	0.5682172013
390	0.5681864961
391	0.5681739709
392	0.5681698878
393	0.5681195008
394	0.5680904252
395	0.5680301193
396	0.5680194358
397	0.5679717923
398	0.5679586701
399	0.5679294057
400	0.567897333
401	0.5678936071
402	0.5678841588
403	0.5678796631
404	0.5678609806
405	0.5678546414
406	0.5678269335
407	0.5677915556
408	0.5677754566
409	0.5677515652
410	0.5677369324
411	0.5677027198
412	0.5676947754
413	0.5676839687
414	0.5676404829
415	0.5675940764
416	0.5675867551
417	0.5675740586
418	0.5675266961
419	0.567496248
420	0.5674492836
421	0.5674376319
422	0.5674244761
423	0.5673984543
424	0.5673680647
425	0.5673377416
426	0.5672959946
427	0.5672775626
428	0.5672592402
429	0.5672329488
430	0.5672209703
431	0.5672099763
432	0.5671805603
433	0.5671384436
434	0.5671092088
435	0.5670871021
436	0.5670617905
437	0.567057493
438	0.5670506957
439	0.5670372906
440	0.5670257283
441	0.5670103444
442	0.5669884746
443	0.5669652833
444	0.5669426992
445	0.5669331714
446	0.5669185977
447	0.5669122214
448	0.5669021642
449	0.5668961096
450	0.5668697484
451	0.5668280468
452	0.5668045347
453	0.5667551851
454	0.5667259803
455	0.5667101171
456	0.5666992724
457	0.5666703193
458	0.5666601259
459	0.5666450157
460	0.5666117032
461	0.5665995789
462	0.5665683658
463	0.5665192444
464	0.5665068371
465	0.5664929976
466	0.5664556297
467	0.5664508717
468	0.5664438819
469	0.5664218417
470	0.5664062737
471	0.5663694321
472	0.5663600639
473	0.566350946
474	0.5663137436
475	0.5662876932
476	0.5662607285
477	0.5662462653
478	0.5662221388
479	0.5661881296
480	0.5661654752
481	0.5661517233
482	0.5661411753
483	0.5660840549
484	0.5660634636
485	0.5660406711
486	0.5660187174
487	0.5660016154
488	0.5659694505
489	0.5659494418
490	0.5659258395
491	0.5659126911
492	0.5658692417
493	0.565852538
494	0.5658332399
495	0.5658174928
496	0.5657866075
497	0.5657744746
498	0.5657617455
499	0.5657425857
500	0.5657069333
501	0.5656897982
502	0.5656717967
503	0.5656544553
504	0.5656338343
505	0.5656062116
506	0.5655788628
507	0.565564174
508	0.5655454174
509	0.5655323729
510	0.5655172303
511	0.565479076
512	0.5654312778
513	0.5653956782
514	0.5653704272
515	0.5653352808
516	0.565322623
517	0.5653016163
518	0.5652827483
519	0.5652673343
520	0.5652407196
521	0.5652300527
522	0.5652154785
523	0.5652130648
524	0.5651750739
525	0.5651583651
526	0.5651216565
527	0.5650950917
528	0.5650835303
529	0.565044784
530	0.5650051155
531	0.5649918846
532	0.5649611539
533	0.5649463638
534	0.5649350343
535	0.5649174735
536	0.5649079722
537	0.564889692
538	0.5648723999
539	0.5648517306
540	0.5648368364
541	0.5648280873
542	0.5648032179
543	0.5647887137
544	0.5647736344
545	0.5647502537
546	0.5647233694
547	0.5647035969
548	0.5646965772
549	0.5646795151
550	0.564655362
551	0.5646411094
552	0.5646336677
553	0.5646268373
554	0.5646024603
555	0.5645945765
556	0.5645586007
557	0.5645471738
558	0.5645424757
559	0.5645300271
560	0.5645122932
561	0.5644896904
562	0.5644692714
563	0.5644555444
564	0.5644414965
565	0.5644133439
566	0.5643885283
567	0.5643803268
568	0.5643552917
569	0.5643400133
570	0.5643281414
571	0.5643190564
572	0.5643116565
573	0.5642912453
574	0.5642709209
575	0.5642534738
576	0.5642362012
577	0.5642263657
578	0.5642082496
579	0.5642038763
580	0.5641950335
581	0.5641871158
582	0.5641686912
583	0.5641524338
584	0.5641138735
585	0.5641026554
586	0.5640799471
587	0.5640599872
588	0.564043434
589	0.5640221905
590	0.56401861
591	0.5640073419
592	0.5639933688
593	0.5639797918
594	0.5639704491
595	0.563925877
596	0.5639139449
597	0.563899596
598	0.5638970092
599	0.5638789263
600	0.5638722229
601	0.5638576907
602	0.563845091
603	0.5638204172
604	0.5638184161
605	0.5638125964
606	0.5638060844
607	0.5637735268
608	0.5637607445
609	0.5637275477
610	0.5637199143
611	0.56370575
612	0.5636804232
613	0.5636640139
614	0.5636469994
615	0.5636172758
616	0.5635990669
617	0.5635914634
618	0.5635882738
619	0.5635760497
620	0.5635712117
621	0.5635481205
622	0.5635042856
623	0.5634905147
624	0.5634704116
625	0.5634439587
626	0.5634203149
627	0.5634097762
628	0.5633829817
629	0.5633509671
630	0.5633423858
631	0.5633346677
632	0.5633162278
633	0.5633138073
634	0.5633105774
635	0.5633065173
636	0.5632834237
637	0.5632668269
638	0.5632314532
639	0.5632042859
640	0.5631977573
641	0.563169559
642	0.5631596799
643	0.5631296754
644	0.5631256047
645	0.5631220116
646	0.5631034899
647	0.5630915007
648	0.5630725447
649	0.5630599266
650	0.5630358579
651	0.5630307863
652	0.5630099561
653	0.563003297
654	0.5629927624
655	0.5629785591
656	0.5629695895
657	0.5629571786
658	0.5629406854
659	0.5629264373
660	0.5628814701
661	0.5628286936
662	0.5628215688
663	0.5628177054
664	0.5628114425
665	0.5627902801
666	0.5627640081
667	0.5627470149
668	0.5627302113
669	0.5627163651
670	0.5626933466
671	0.5626772276
672	0.5626615578
673	0.5626490086
674	0.5626257436
675	0.5625986566
676	0.5625956666
677	0.562588529
678	0.5625610062
679	0.5625468348
680	0.5625313018
681	0.562512339
682	0.5624812474
683	0.562473224
684	0.562447576
685	0.5624324295
686	0.5624191817
687	0.5623994007
688	0.5623871564
689	0.5623759074
690	0.5623671454
691	0.5623602734
692	0.5623506863
693	0.5623282909
694	0.562304444
695	0.56227796
696	0.5622561572
697	0.5622288902
698	0.5621966347
699	0.5621840978
700	0.5621792678
701	0.5621555766
702	0.5621371667
703	0.5621037782
704	0.5620631223
705	0.5620526357
706	0.5620449005
707	0.5620230332
708	0.5619994704
709	0.5619957164
710	0.5619824954
711	0.5619604218
712	0.5619353526
713	0.5619335937
714	0.5619227509
715	0.5619057601
716	0.5618870351
717	0.5618516024
718	0.5618349799
719	0.5618247396
720	0.5618137608
721	0.5617862663
722	0.5617420361
723	0.5617330378
724	0.5617135782
725	0.5616891389
726	0.5616716129
727	0.5616543533
728	0.5616510639
729	0.5616433675
730	0.5616411818
731	0.561637373
732	0.5616255103
733	0.5616153335
734	0.5615969367
735	0.561568362
736	0.5615476317
737	0.561534472
738	0.5615256116
739	0.561492511
740	0.5614700544
741	0.5614457146
742	0.5614365372
743	0.5614347663
744	0.5614196148
745	0.5614075414
746	0.5613762667
747	0.5613719507
748	0.5613562359
749	0.56135163
750	0.5613426354
751	0.5613327476
752	0.5613157944
753	0.5612857222
754	0.5612642712
755	0.5612550003
756	0.5612406706
757	0.5612235512
758	0.5612126849
759	0.5612029963
760	0.5611851453
761	0.5611633945
762	0.5611580466
763	0.5611451186
764	0.5611226981
765	0.5611178541
766	0.5610847985
767	0.5610694839
768	0.5610382297
769	0.5610081031
770	0.5609794594
771	0.5609604133
772	0.5609534457
773	0.5609447085
774	0.5609211676
775	0.5609028704
776	0.5608821651
777	0.5608604715
778	0.56084829
779	0.5608412454
780	0.5608387751
781	0.5607951003
782	0.5607726161
783	0.5607634254
784	0.560727114
785	0.5607259358
786	0.5607066167
787	0.5607015018
788	0.5606944594
789	0.5606751252
790	0.5606690004
791	0.5606362848
792	0.560616631
793	0.5605850616
794	0.5605834638
795	0.5605629209
796	0.5605484711
797	0.56053625
798	0.5605104479
799	0.5604809122
800	0.5604514992
801	0.5604295376
802	0.5604198534
803	0.560400077
804	0.5603952722
805	0.560386674
806	0.5603851913
807	0.5603694965
808	0.5603530569
809	0.560339986
810	0.560328054
811	0.5602936849
812	0.5602754056
813	0.560258272
814	0.5602417123
815	0.5602008907
816	0.5601849369
817	0.5601662206
818	0.5601651632
819	0.5601561112
820	0.5601536112
821	0.5601398264
822	0.56013262
823	0.5601219565
824	0.5600956934
825	0.5600783163
826	0.560065537
827	0.5600405321
828	0.5600351968
829	0.5600144077
830	0.5600082644
831	0.5599957287
832	0.5599772063
833	0.5599340253
834	0.5599103924
835	0.5598637803
