iter	Passed	Remaining
0	82	195632
1	167	198266
2	253	199676
3	338	199787
4	423	199842
5	506	199175
6	592	199505
7	678	199947
8	762	199733
9	848	199821
10	931	199437
11	1014	199053
12	1100	199147
13	1183	198867
