iter	Logloss
182	0.5723738545
183	0.5723513247
184	0.5723362269
185	0.5723098019
186	0.5722946821
187	0.5722805406
188	0.5722667982
189	0.5722652648
190	0.5722384784
191	0.5722147322
192	0.572174059
193	0.5721489691
194	0.572129017
195	0.5721145297
196	0.572087432
197	0.5720644881
198	0.5720472562
199	0.5720196603
200	0.5719957512
201	0.5719746928
202	0.5719684476
203	0.5719629805
204	0.5719379114
205	0.571929148
206	0.5719229439
207	0.5718942615
208	0.5718614014
209	0.5718512397
210	0.5718434286
211	0.5718091199
212	0.5717879985
213	0.5717483927
214	0.5717346384
215	0.5716966469
216	0.5716829696
217	0.5716809668
218	0.5716475013
219	0.5716303877
220	0.5716149836
221	0.5715964531
222	0.5715760895
223	0.5715496874
224	0.571528636
225	0.5715274021
226	0.5715020007
227	0.5714688646
228	0.5714639705
229	0.5714289744
230	0.5714195702
231	0.5713841731
232	0.5713797971
233	0.5713760354
234	0.5713641684
235	0.571362217
236	0.5713352261
237	0.571319589
238	0.5713047695
239	0.5712773069
240	0.5712735625
241	0.5712655635
242	0.5712343374
243	0.5712111756
244	0.5712063478
245	0.5711896588
246	0.5711611337
247	0.5711492203
248	0.571132265
249	0.5711085028
250	0.5710761963
251	0.571063619
252	0.571051117
253	0.5710266499
254	0.5710040235
255	0.570990317
256	0.5709809754
257	0.5709617514
258	0.570938693
259	0.5709104373
260	0.5708851906
261	0.5708636716
262	0.5708513328
263	0.5708270424
264	0.5707992221
265	0.5707680604
266	0.5707523117
267	0.5707198613
268	0.5707023941
269	0.5706803512
270	0.5706706906
271	0.5706520886
272	0.5706379479
273	0.5706159027
274	0.5705979552
275	0.5705979211
276	0.5705596978
277	0.5705277922
278	0.570504519
279	0.5704801679
280	0.5704609436
281	0.5704278679
282	0.5703906919
283	0.5703698157
284	0.5703331392
285	0.5703096312
286	0.5702842419
287	0.5702457333
288	0.5702162752
289	0.5701847444
290	0.5701706116
291	0.5701368285
292	0.5701072999
293	0.5700795824
294	0.5700521457
295	0.5700138904
296	0.5699865718
297	0.5699547392
298	0.5699299142
299	0.5699043777
300	0.5698948121
301	0.5698811426
302	0.5698607168
303	0.5698418457
304	0.5698074472
305	0.5697754392
306	0.5697357549
307	0.5697070181
308	0.5696884283
309	0.5696488419
310	0.5696063802
311	0.5695590463
312	0.5695400879
313	0.5695142311
314	0.5695050042
315	0.5694952225
316	0.5694792729
317	0.5694487906
318	0.5694155276
319	0.5693939457
320	0.5693667943
321	0.5693265123
322	0.5692820583
323	0.5692691777
324	0.569253791
325	0.5692045732
326	0.5691960414
327	0.5691728719
328	0.5691559412
329	0.5691279623
330	0.5691032277
331	0.5690805661
332	0.5690514485
333	0.5690481627
334	0.5689983323
335	0.5689810486
336	0.5689537784
337	0.5689275669
338	0.568909091
339	0.5688948872
340	0.5688590734
341	0.5688300968
342	0.5688100884
343	0.5687716416
344	0.5687503781
345	0.5687283993
346	0.5687073846
347	0.5686949126
348	0.5686717398
349	0.5686519246
350	0.5686405164
351	0.5685915633
352	0.5685695877
353	0.5685461559
354	0.5685199299
355	0.5684912576
356	0.5684623624
357	0.5684348741
358	0.5684183512
359	0.5684092612
360	0.5683983073
361	0.568374125
362	0.5683401579
363	0.5682984202
364	0.5682794313
365	0.5682357415
366	0.5682021861
367	0.5681802174
368	0.5681626632
369	0.5681482024
370	0.5681295394
371	0.5681079079
372	0.5680865692
373	0.568059647
374	0.5680168354
375	0.5679792918
376	0.5679689733
377	0.5679541294
378	0.5679490459
379	0.5679333735
380	0.5679053743
381	0.5678944113
382	0.5678795417
383	0.5678659315
384	0.567847586
385	0.5678355912
386	0.5678187743
387	0.5678035331
388	0.5677857683
389	0.5677777557
390	0.5677593004
391	0.5677323896
392	0.5677043928
393	0.5676836847
394	0.56766727
395	0.5676608014
396	0.5676460806
397	0.5676341655
398	0.5676061674
399	0.5675740414
400	0.5675447726
401	0.5675281651
402	0.5674990155
403	0.5674483088
404	0.5674287278
405	0.5674105741
406	0.5673789036
407	0.5673697647
408	0.5673630375
409	0.5673519929
410	0.5673273816
411	0.5673135942
412	0.5672820819
413	0.567246533
414	0.5672290175
415	0.5672228383
416	0.5672095108
417	0.5672009134
418	0.5671839212
419	0.5671580478
420	0.5671298228
421	0.5671031529
422	0.5670951737
423	0.5670791171
424	0.5670599251
425	0.5670208478
426	0.5670073181
427	0.5669961566
428	0.5669890818
429	0.5669607801
430	0.5669371507
431	0.5669218815
432	0.5668903971
433	0.566878639
434	0.5668698408
435	0.5668328136
436	0.566826233
437	0.5668114074
438	0.5668060021
439	0.5667732749
440	0.5667510075
441	0.5667450165
442	0.5667310076
443	0.5667131019
444	0.5666814429
445	0.5666496506
446	0.5666165655
447	0.5666047169
448	0.5665958797
449	0.5665809728
450	0.5665572197
451	0.5665401049
452	0.5665189245
453	0.566505941
454	0.5665001831
455	0.5664920696
456	0.5664753539
457	0.5664599437
458	0.5664448621
459	0.566427609
460	0.56640874
461	0.5664047649
462	0.5663776549
463	0.5663445348
464	0.566327979
465	0.5663155424
466	0.566282225
467	0.5662734932
468	0.5662511465
469	0.5662406867
470	0.5662363275
471	0.5662168198
472	0.5661943582
473	0.5661785155
474	0.5661431539
475	0.5661285544
476	0.5660931738
477	0.5660779095
478	0.5660678224
479	0.5660333421
480	0.5660300555
481	0.566024586
482	0.5660018741
483	0.5659949951
484	0.5659827269
485	0.5659682109
486	0.5659518863
487	0.5659226883
488	0.5659084221
489	0.5658956279
490	0.5658714581
491	0.5658329019
492	0.5658055593
493	0.5657886718
494	0.5657785623
495	0.5657536428
496	0.5657322177
497	0.5657213457
498	0.5657150342
499	0.5657039432
500	0.5656917696
501	0.5656804145
502	0.5656685127
503	0.5656605308
504	0.5656397787
505	0.565635856
506	0.5656195871
507	0.5655774516
508	0.5655459551
509	0.5655321932
510	0.5655184168
511	0.5655021084
512	0.5654880134
513	0.5654820734
514	0.5654735284
515	0.5654548246
516	0.5654368916
517	0.5654325197
518	0.5654208853
519	0.5653918187
520	0.5653636063
521	0.5653420441
522	0.5653396697
523	0.5653254364
524	0.5653083082
525	0.5652997593
526	0.5652946047
527	0.5652746258
528	0.5652471824
529	0.565229005
530	0.5652145879
531	0.5652097549
532	0.5651986266
533	0.5651701002
534	0.5651403519
535	0.5651098909
536	0.5650782775
537	0.5650623927
538	0.5650558342
539	0.5650393387
540	0.5650370545
541	0.5650090088
542	0.5650012544
543	0.5649800232
544	0.5649735292
545	0.5649536933
546	0.5649177023
547	0.5648914483
548	0.5648834772
549	0.5648755345
550	0.5648631855
551	0.5648426959
552	0.5648378149
553	0.5648057846
554	0.5647954978
555	0.5647730663
556	0.5647569402
557	0.5647288125
558	0.5647098554
559	0.5647061602
560	0.5646821103
561	0.5646709081
562	0.5646552191
563	0.5646332471
564	0.5646110409
565	0.5646001709
566	0.5645707486
567	0.5645529456
568	0.5645247656
569	0.5645197953
570	0.5645058591
571	0.5644826081
572	0.5644732625
573	0.5644616935
574	0.5644443422
575	0.5644417964
576	0.5644119137
577	0.5643950585
578	0.5643733226
579	0.5643652639
580	0.5643514574
581	0.5643429234
582	0.564322945
583	0.5643042225
584	0.5642970825
585	0.564293952
586	0.5642884926
587	0.5642818651
588	0.5642731753
589	0.5642527814
590	0.5642333643
591	0.5642102272
592	0.5642063583
593	0.5641794818
594	0.5641727353
595	0.564165517
596	0.5641263223
597	0.5641016115
598	0.564078931
599	0.5640734068
600	0.5640577749
601	0.5640349733
602	0.5640258558
603	0.5640048223
604	0.563977392
605	0.5639670329
606	0.5639573434
607	0.5639347517
608	0.5639106999
609	0.5638995096
610	0.563887347
611	0.5638743509
612	0.5638545449
613	0.5638331541
614	0.5638157521
615	0.5637891403
616	0.5637618804
617	0.5637362244
618	0.5637178909
619	0.5637135946
620	0.5637056433
621	0.563684489
622	0.5636786204
623	0.5636743036
624	0.5636618933
625	0.5636440062
626	0.5636268512
627	0.5636170644
628	0.5636005236
629	0.5635749012
630	0.5635636005
631	0.5635456731
632	0.5635317158
633	0.5635058121
634	0.5634964525
635	0.5634847663
636	0.5634803449
637	0.5634579546
638	0.5634311925
639	0.5634013363
640	0.5633942977
641	0.5633761856
642	0.5633580265
643	0.563335402
644	0.5633199489
645	0.5632932938
646	0.5632856859
647	0.5632766074
648	0.5632603407
649	0.5632349272
650	0.5632276382
651	0.5632069115
652	0.563186439
653	0.5631831813
654	0.5631651176
655	0.5631454814
656	0.5631362402
657	0.5631262691
658	0.5630976465
659	0.5630885935
660	0.5630788932
661	0.5630736303
662	0.5630482705
663	0.5630340473
664	0.5630299625
665	0.5630095684
666	0.5630053761
667	0.56299066
668	0.562984328
669	0.5629662232
670	0.5629518648
671	0.5629381483
672	0.5629244081
673	0.5629187905
674	0.5628948399
675	0.562879958
676	0.5628697766
677	0.562846675
678	0.5628270935
679	0.5627976168
680	0.5627887839
681	0.5627801219
682	0.562760415
683	0.5627365942
684	0.5627250407
685	0.5627131989
686	0.5626972579
687	0.5626615488
688	0.5626380109
689	0.5626062115
690	0.5625968411
691	0.5625860912
692	0.5625706845
693	0.5625532919
694	0.5625148442
695	0.5625077926
696	0.5624992375
697	0.5624753511
698	0.5624690597
699	0.5624596475
700	0.5624550653
701	0.5624376061
702	0.562419464
703	0.5623996285
704	0.5623857553
705	0.5623755033
706	0.5623660856
707	0.5623502125
708	0.562338855
709	0.5623356847
710	0.5623101813
711	0.5622919648
712	0.5622681039
713	0.5622583012
714	0.5622487542
715	0.5622363735
716	0.5622266091
717	0.5622096451
718	0.5621914922
719	0.5621829707
720	0.5621687946
721	0.5621612016
722	0.5621487911
723	0.5621160412
724	0.5621074806
725	0.5620952967
726	0.5620737605
727	0.5620510688
728	0.5620210328
729	0.5620000995
730	0.5619763145
731	0.5619493624
732	0.5619296304
733	0.5618785795
734	0.5618697182
735	0.5618555343
736	0.561821025
737	0.5618011457
738	0.5617868946
739	0.5617795861
740	0.5617713802
741	0.5617613163
742	0.5617561771
743	0.5617333795
744	0.5617202572
745	0.5616898561
746	0.5616796686
747	0.561659893
748	0.5616311992
749	0.5616127852
750	0.5616077571
751	0.5615969895
752	0.5615905123
753	0.56156669
754	0.5615508378
755	0.561519565
756	0.5615142917
757	0.561504287
758	0.5614929051
759	0.5614826677
