iter	Passed	Remaining
508	43710	108032
509	43807	107973
510	43913	107936
511	44005	107865
512	44104	107810
513	44195	107737
514	44287	107665
515	44389	107617
516	44484	107555
517	44568	107462
518	44667	107407
519	44756	107328
520	44855	107274
521	44955	107222
522	45044	107142
523	45137	107073
524	45238	107020
525	45321	106928
526	45414	106856
527	45500	106772
528	45587	106685
529	45681	106619
530	45766	106529
531	45866	106475
532	45962	106411
533	46045	106319
534	46137	106246
535	46222	106156
536	46299	106049
537	46389	105972
538	46478	105891
539	46576	105831
540	46675	105774
541	46787	105747
542	46882	105679
543	46966	105587
544	47051	105499
545	47145	105428
546	47231	105343
547	47318	105258
548	47417	105200
549	47500	105105
550	47589	105024
551	47682	104953
552	47771	104873
553	47870	104813
554	47954	104721
555	48037	104629
556	48151	104603
557	48244	104529
558	48324	104429
559	48404	104328
560	48501	104264
561	48596	104197
562	48688	104123
563	48770	104027
564	48864	103955
565	48958	103885
566	49045	103799
567	49147	103746
568	49244	103681
569	49336	103607
570	49426	103528
571	49523	103462
572	49597	103349
573	49681	103258
574	49775	103187
575	49863	103102
576	50006	103133
577	50133	103128
578	50233	103069
579	50365	103075
580	50469	103022
581	50575	102976
582	50665	102894
583	50747	102799
584	50831	102706
585	50901	102585
586	50992	102505
587	51085	102431
588	51167	102334
589	51254	102248
590	51335	102149
591	51426	102072
592	51516	101991
593	51612	101920
594	51703	101842
595	51792	101761
596	51883	101682
597	51966	101587
598	52049	101491
599	52154	101440
600	52241	101353
601	52343	101295
602	52427	101202
603	52504	101098
604	52598	101024
605	52690	100947
606	52768	100841
607	52852	100750
608	52943	100670
609	53023	100571
610	53106	100477
611	53196	100394
612	53278	100300
613	53364	100210
614	53460	100141
615	53560	100078
616	53656	100007
617	53736	99907
618	53831	99836
619	53911	99735
620	54000	99653
621	54095	99581
622	54193	99514
623	54277	99422
624	54356	99320
625	54445	99236
626	54527	99141
627	54621	99067
628	54708	98979
629	54801	98903
630	54887	98814
631	54982	98741
632	55077	98669
633	55166	98585
634	55271	98531
635	55371	98468
636	55466	98394
637	55570	98336
638	55655	98246
639	55756	98184
640	55859	98125
641	55952	98047
642	56039	97959
643	56143	97902
644	56238	97828
645	56325	97740
646	56414	97656
647	56514	97591
648	56628	97550
649	56716	97464
650	56803	97376
651	56889	97287
652	56986	97217
653	57079	97140
654	57172	97062
655	57257	96971
656	57347	96888
657	57429	96792
658	57518	96707
659	57611	96629
660	57694	96535
661	57778	96443
662	57864	96353
663	57959	96279
664	58046	96190
665	58134	96105
666	58231	96033
667	58324	95956
668	58429	95897
669	58515	95808
670	58607	95728
671	58694	95640
672	58791	95569
673	58879	95482
674	58966	95395
675	59051	95302
676	59139	95216
677	59227	95130
678	59314	95042
679	59406	94963
680	59504	94893
681	59617	94846
682	59716	94777
683	59805	94692
684	59900	94617
685	59994	94540
686	60078	94446
687	60172	94368
688	60266	94292
689	60350	94199
690	60439	94113
691	60542	94050
692	60631	93965
693	60725	93887
694	60807	93792
695	60916	93737
696	60983	93619
697	61088	93558
698	61187	93488
699	61277	93404
700	61365	93318
701	61463	93246
702	61568	93185
703	61658	93101
704	61754	93026
705	61837	92932
706	61939	92865
707	62037	92793
708	62123	92703
709	62221	92631
710	62318	92557
711	62407	92471
712	62506	92400
713	62599	92320
714	62694	92243
715	62793	92173
716	62894	92105
717	62980	92015
718	63099	91971
719	63214	91924
720	63314	91853
721	63411	91780
722	63517	91718
723	63609	91636
724	63709	91566
725	63801	91483
726	63887	91392
727	63981	91314
728	64066	91222
729	64161	91144
730	64261	91073
731	64349	90985
732	64441	90904
733	64527	90813
734	64622	90735
735	64723	90665
736	64801	90564
737	64899	90489
738	64993	90410
739	65070	90307
740	65165	90229
741	65253	90141
742	65346	90060
743	65445	89987
744	65537	89905
745	65616	89804
746	65712	89727
747	65798	89637
748	65883	89545
749	65978	89466
750	66093	89416
751	66176	89321
752	66264	89232
753	66352	89144
754	66443	89060
755	66547	88993
756	66638	88910
757	66726	88822
758	66817	88738
759	66913	88659
