iter	Passed	Remaining
884	42577	43972
885	42617	43915
886	42661	43864
887	42712	43818
888	42767	43777
889	42817	43731
890	42869	43687
891	42921	43643
892	42967	43592
893	43009	43538
894	43063	43496
895	43113	43450
896	43164	43405
897	43212	43356
898	43271	43319
899	43330	43282
900	43380	43235
901	43432	43191
902	43474	43137
903	43532	43098
904	43581	43052
905	43636	43010
906	43682	42960
907	43728	42909
908	43776	42861
909	43828	42817
910	43879	42771
911	43933	42728
912	43989	42688
913	44039	42642
914	44085	42591
915	44136	42546
916	44181	42495
917	44230	42447
918	44274	42395
919	44319	42343
920	44368	42297
921	44414	42246
922	44468	42204
923	44528	42166
924	44580	42122
925	44626	42072
926	44669	42018
927	44712	41966
928	44761	41918
929	44817	41877
930	44871	41834
931	44920	41787
932	44964	41735
933	45018	41692
934	45069	41646
935	45119	41601
936	45171	41556
937	45215	41504
938	45259	41452
939	45309	41404
940	45357	41357
941	45399	41302
942	45446	41253
943	45489	41200
944	45544	41158
945	45593	41111
946	45644	41065
947	45701	41024
948	45757	40984
949	45804	40934
950	45856	40889
951	45907	40844
952	45958	40798
953	46009	40753
954	46060	40707
955	46107	40657
956	46156	40609
957	46210	40566
958	46257	40517
959	46305	40469
960	46353	40420
961	46400	40370
962	46452	40326
963	46497	40275
964	46551	40231
965	46597	40181
966	46648	40135
967	46698	40089
968	46749	40043
969	46807	40003
970	46856	39956
971	46912	39914
972	46964	39869
973	47009	39817
974	47058	39770
975	47108	39724
976	47158	39677
977	47207	39628
978	47253	39579
979	47302	39531
980	47348	39480
981	47396	39432
982	47436	39377
983	47483	39328
984	47534	39282
985	47590	39240
986	47642	39195
987	47688	39145
988	47740	39100
989	47793	39055
990	47842	39007
991	47898	38965
992	47948	38918
993	48006	38878
994	48063	38837
995	48111	38788
996	48155	38736
997	48207	38691
998	48251	38640
999	48302	38593
1000	48344	38540
1001	48391	38490
1002	48444	38446
1003	48496	38400
1004	48539	38348
1005	48588	38300
1006	48641	38255
1007	48690	38208
1008	48735	38157
1009	48781	38107
1010	48831	38060
1011	48882	38014
1012	48930	37965
1013	48981	37919
1014	49035	37875
1015	49090	37832
1016	49140	37785
1017	49186	37735
1018	49236	37688
1019	49286	37641
