iter	Logloss
203	0.5829551596
204	0.582891353
205	0.5828153982
206	0.5827550562
207	0.5826994016
208	0.5826456944
209	0.5825980838
210	0.5825390433
211	0.582486444
212	0.582415672
213	0.5823507478
214	0.5822925194
215	0.5822318359
216	0.582187372
217	0.5821352249
218	0.5820752492
219	0.582020209
220	0.5819799718
221	0.5819317021
222	0.5818748401
223	0.5818245359
224	0.5817927689
225	0.5817302877
226	0.5816859727
227	0.5816211541
228	0.5815694964
229	0.5815292624
230	0.5814656658
231	0.5814272389
232	0.5813783574
233	0.5813325398
234	0.5812789635
235	0.5812255669
236	0.5811858673
237	0.581149325
238	0.5811000752
239	0.5810489744
240	0.5810078741
241	0.5809626314
242	0.5809180861
243	0.5808783049
244	0.5808315274
245	0.580795379
246	0.5807515227
247	0.5807160415
248	0.58067505
249	0.5806513868
250	0.580618515
251	0.5805824048
252	0.5805442843
253	0.580496971
254	0.5804517199
255	0.5804130506
256	0.5803678702
257	0.5803166418
258	0.5802899492
259	0.580242499
260	0.580193137
261	0.5801563327
262	0.5801096585
263	0.5800756443
264	0.5800357946
265	0.5799881933
266	0.5799532502
267	0.5799262922
268	0.579886637
269	0.5798576968
270	0.5798265523
271	0.5797953737
272	0.5797639303
273	0.5797351217
274	0.5796932844
275	0.579657201
276	0.57961669
277	0.5795875491
278	0.579559583
279	0.5795167017
280	0.5794729566
281	0.5794348808
282	0.5793943057
283	0.579360787
284	0.5793229155
285	0.5793058327
286	0.5792820467
287	0.5792402865
288	0.579218815
289	0.579182695
290	0.5791500921
291	0.5791218898
292	0.5790975749
293	0.5790583595
294	0.5790319912
295	0.5789978524
296	0.578967545
297	0.5789396795
298	0.5789184087
299	0.5788923479
300	0.5788667869
301	0.5788404779
302	0.5788065184
303	0.5787705618
304	0.5787434815
305	0.5787144329
306	0.5786813544
307	0.5786536338
308	0.5786302954
309	0.578595005
310	0.5785753883
311	0.5785455046
312	0.5785179575
313	0.578489748
314	0.5784655267
315	0.5784352735
316	0.5784166464
317	0.5783848342
318	0.578352277
319	0.5783208015
320	0.578294961
321	0.5782765623
322	0.5782445423
323	0.5782206209
324	0.5781935082
325	0.5781723552
326	0.5781504753
327	0.5781216023
328	0.5781054097
329	0.5780782332
330	0.5780536831
331	0.5780309782
332	0.5780107163
333	0.5779949514
334	0.5779688224
335	0.5779499981
336	0.5779309791
337	0.5779064967
338	0.5778853456
339	0.577859626
340	0.5778389925
341	0.577821183
342	0.5778009564
343	0.5777796068
344	0.5777586462
345	0.5777364363
346	0.5777208515
347	0.5777014024
348	0.5776785649
349	0.5776545106
350	0.5776320523
351	0.5776052361
352	0.5775901132
353	0.5775659638
354	0.5775454533
355	0.5775248287
356	0.5775139723
357	0.5774929332
358	0.5774702091
359	0.5774479845
360	0.5774239601
361	0.5773980768
362	0.5773719523
363	0.5773487196
364	0.577330931
365	0.5773058136
366	0.5772824095
367	0.5772660808
368	0.577249274
369	0.5772302017
370	0.5772158533
371	0.5772005872
372	0.5771859511
373	0.5771602824
374	0.5771353412
375	0.5771158888
376	0.5770976748
377	0.5770818803
378	0.5770634591
379	0.5770520193
380	0.577032458
381	0.5770088983
382	0.5769878217
383	0.5769679591
384	0.5769523022
385	0.576937067
386	0.5769183522
387	0.5769011766
388	0.5768871595
389	0.5768709691
390	0.5768616146
391	0.5768472555
392	0.576837057
393	0.5768198995
394	0.5768055134
395	0.5767869451
396	0.576768163
397	0.5767558431
398	0.5767413508
399	0.5767259585
400	0.5767103556
401	0.5766925843
402	0.5766794364
403	0.5766531367
404	0.5766370623
405	0.5766179786
406	0.5766037957
407	0.5765866463
408	0.576573074
409	0.5765551112
410	0.5765443287
411	0.5765296726
412	0.5765143323
413	0.5764980665
414	0.5764873747
415	0.5764714114
416	0.5764573251
417	0.576442771
418	0.5764270315
419	0.5764107948
420	0.5763972035
421	0.5763880721
422	0.5763765272
423	0.5763619378
424	0.5763512878
425	0.5763340795
426	0.5763185706
427	0.5763048996
428	0.5762866382
429	0.5762674963
430	0.5762500034
431	0.5762329863
432	0.5762194548
433	0.5762079431
434	0.5761934098
435	0.5761815992
436	0.5761706504
437	0.5761536968
438	0.576140699
439	0.5761274666
440	0.5761126451
441	0.5760979438
442	0.5760865135
443	0.5760753595
444	0.5760628705
445	0.5760534346
446	0.5760371501
447	0.5760196474
448	0.5760001806
449	0.5759910776
450	0.5759740064
451	0.5759591176
452	0.5759493956
453	0.575925842
454	0.575918334
455	0.575901537
456	0.5758841257
457	0.5758706326
458	0.5758643784
459	0.5758504969
460	0.5758419705
461	0.5758307941
462	0.5758202787
463	0.5758138699
464	0.5758026571
465	0.5757886611
466	0.5757785346
467	0.5757672894
468	0.5757555975
469	0.5757400766
470	0.5757278286
471	0.575716329
472	0.5757026029
473	0.5756932436
474	0.5756774695
475	0.5756649595
476	0.5756536049
477	0.5756385731
478	0.5756266726
479	0.5756146864
480	0.5755981888
481	0.5755874149
482	0.5755736565
483	0.5755563744
484	0.5755484138
485	0.575538587
486	0.5755263831
487	0.5755185612
488	0.5755020035
489	0.5754934287
490	0.575481546
491	0.5754736587
492	0.5754592645
493	0.5754497368
494	0.5754370607
495	0.5754235483
496	0.5754111385
497	0.575401963
498	0.5753891022
499	0.575374713
500	0.5753652336
501	0.5753501851
502	0.5753382483
503	0.5753296721
504	0.5753196799
505	0.5753095895
506	0.5752986225
507	0.57529055
508	0.5752803811
509	0.5752705058
510	0.5752590732
511	0.575251483
512	0.5752420484
513	0.5752304121
514	0.5752179797
515	0.5752016837
516	0.5751855791
517	0.5751695149
518	0.5751619025
519	0.5751517303
520	0.5751443782
521	0.5751314664
522	0.5751215131
523	0.5751049142
524	0.5750958325
525	0.575083225
526	0.5750727396
527	0.5750626513
528	0.5750497606
529	0.5750445444
530	0.5750364927
531	0.5750285611
532	0.575018774
533	0.575006026
534	0.5749900947
535	0.5749783193
536	0.5749679758
537	0.5749520196
538	0.5749388646
539	0.5749237994
540	0.5749146764
541	0.5749066322
542	0.5748969478
543	0.5748867587
544	0.5748750486
545	0.5748634868
546	0.5748522687
547	0.5748440624
548	0.5748321216
549	0.5748196453
550	0.5748059249
551	0.5747996332
552	0.5747907536
553	0.5747793846
554	0.5747700127
555	0.5747584141
556	0.5747542609
557	0.5747438318
558	0.574730119
559	0.5747211618
560	0.5747080279
561	0.5746982391
562	0.5746878473
563	0.5746793496
564	0.5746668461
565	0.5746567977
566	0.5746489746
567	0.5746400975
568	0.5746308824
569	0.5746231775
570	0.5746157899
571	0.5746072026
572	0.574599654
573	0.5745888644
574	0.5745796761
575	0.5745768719
576	0.5745644475
577	0.5745491982
578	0.5745411203
579	0.5745296639
580	0.5745242118
581	0.5745143777
582	0.5745067264
583	0.5744978753
584	0.5744902085
585	0.5744812056
586	0.5744715917
587	0.5744597792
588	0.5744516813
589	0.5744459362
590	0.5744356432
591	0.5744276016
592	0.5744147176
593	0.5744027285
594	0.574395736
595	0.5743879385
596	0.5743771059
597	0.5743671012
598	0.5743532224
599	0.5743449938
600	0.5743391154
601	0.5743278891
602	0.5743170622
603	0.5743049563
604	0.5742964398
605	0.57428807
606	0.5742786047
607	0.5742701495
608	0.574264204
609	0.5742555817
610	0.5742512845
611	0.5742432735
612	0.574237215
613	0.5742264388
614	0.5742198769
615	0.5742087444
616	0.574201495
617	0.574192948
618	0.5741837023
619	0.5741789591
620	0.5741700827
621	0.5741598355
622	0.5741546056
623	0.5741445358
624	0.5741354521
625	0.5741234929
626	0.5741147048
627	0.5741055884
628	0.5740954716
629	0.5740833109
630	0.5740727353
631	0.5740615038
632	0.5740563253
633	0.5740453975
634	0.5740361222
635	0.5740317653
636	0.5740247225
637	0.5740165275
638	0.574015213
639	0.5740070078
640	0.5740014634
641	0.5739944177
642	0.5739799926
643	0.573969917
644	0.5739595089
645	0.5739505927
646	0.5739433915
647	0.5739361238
648	0.5739321312
649	0.5739238683
650	0.5739164292
651	0.5738982472
652	0.5738943697
653	0.5738793462
654	0.5738729187
655	0.5738666702
656	0.5738580892
657	0.5738487105
658	0.5738415359
659	0.5738328764
660	0.5738255618
661	0.5738194398
662	0.5738094823
663	0.5738049234
664	0.5737937207
665	0.5737874411
666	0.5737802182
667	0.5737740951
668	0.5737647075
669	0.5737586927
670	0.5737478785
671	0.5737416106
672	0.5737314951
673	0.573726585
674	0.5737178649
675	0.5737113724
676	0.5737074818
677	0.5736999329
678	0.573691502
679	0.57368218
680	0.5736742821
681	0.5736682229
682	0.573663093
683	0.5736579593
684	0.5736468511
685	0.5736390656
686	0.5736311947
687	0.5736251578
688	0.5736152959
689	0.5736102658
690	0.5736042519
691	0.5735953154
692	0.5735881478
693	0.573583551
694	0.5735792548
695	0.5735726413
696	0.573567335
697	0.5735596228
698	0.5735507432
699	0.5735422136
700	0.5735395992
701	0.5735312884
702	0.5735213979
703	0.5735121863
704	0.5735065341
705	0.5734931834
706	0.5734879962
707	0.5734828252
708	0.5734793379
709	0.5734753495
710	0.5734704789
711	0.5734631169
712	0.5734525527
713	0.5734481452
714	0.5734411278
715	0.5734352601
716	0.5734283557
717	0.5734219217
718	0.5734170391
719	0.5734080195
720	0.5734014527
721	0.5733953964
722	0.5733866836
723	0.5733766777
724	0.5733720221
725	0.5733654821
726	0.5733578864
727	0.5733503874
728	0.5733453589
729	0.5733382363
730	0.5733290627
731	0.5733241847
732	0.5733180475
733	0.5733108213
734	0.5733003809
735	0.5732904682
736	0.5732763441
737	0.5732722027
738	0.5732623892
739	0.5732522766
740	0.5732429159
741	0.5732336787
742	0.5732276698
743	0.5732227117
744	0.5732124651
745	0.5732038554
746	0.57319528
747	0.5731914238
748	0.5731858844
749	0.5731789326
750	0.5731763349
751	0.5731694216
752	0.573161385
753	0.5731546335
754	0.5731516891
755	0.5731475472
756	0.5731454857
757	0.5731350565
758	0.5731249976
759	0.5731204668
760	0.5731180453
761	0.5731063484
762	0.5730964778
763	0.5730908388
764	0.573084839
765	0.5730802564
766	0.5730700861
767	0.5730671618
768	0.5730612088
769	0.5730582135
770	0.5730540125
771	0.5730485428
772	0.5730425014
773	0.5730335993
774	0.5730289536
775	0.5730194045
776	0.5730112754
777	0.5730051017
778	0.5730001318
779	0.5729909802
780	0.5729837862
781	0.5729739172
782	0.5729699874
783	0.5729674535
784	0.572961592
785	0.5729593051
786	0.5729535894
787	0.5729449502
788	0.5729369846
789	0.5729310149
790	0.5729240495
791	0.5729199438
792	0.5729162562
793	0.5729071154
794	0.5728995373
795	0.5728966905
796	0.5728924249
797	0.5728858619
798	0.5728806797
799	0.5728752846
800	0.5728682541
801	0.5728637656
802	0.5728589461
803	0.5728543629
804	0.5728468084
805	0.5728416527
806	0.5728334366
807	0.5728265762
808	0.5728166639
809	0.5728094421
810	0.5728020377
811	0.5727933598
812	0.5727891916
813	0.5727823947
814	0.5727755442
815	0.5727740794
816	0.5727681376
817	0.5727644553
818	0.5727599593
819	0.5727526946
820	0.5727464558
821	0.5727395793
822	0.5727342781
823	0.5727301791
824	0.5727251872
825	0.5727205644
826	0.5727170342
827	0.5727090679
828	0.5727026186
829	0.572699139
830	0.572694046
831	0.5726901602
832	0.5726857483
833	0.572679222
834	0.5726754725
835	0.5726670356
836	0.5726616897
837	0.5726544434
838	0.5726482458
839	0.5726375539
840	0.572629293
841	0.5726241713
842	0.572616373
843	0.5726105442
844	0.5726024757
845	0.5725977543
846	0.5725906513
847	0.5725859449
848	0.5725746987
849	0.5725731649
850	0.5725659366
851	0.5725593162
852	0.5725505449
853	0.57254482
854	0.5725391452
855	0.5725320304
856	0.572523352
857	0.5725196791
858	0.572514601
859	0.5725084592
860	0.5725039293
861	0.5725023371
862	0.5724948606
863	0.572491877
864	0.5724855516
865	0.5724792187
866	0.5724739331
867	0.5724666284
868	0.5724602051
869	0.5724563301
870	0.572450803
871	0.5724476225
872	0.5724417237
873	0.5724363738
874	0.5724294464
875	0.572421136
876	0.5724163441
877	0.5724090668
878	0.5724058355
879	0.5724001501
880	0.5723943247
881	0.5723887693
882	0.5723854997
883	0.5723764745
884	0.5723723735
885	0.5723640899
886	0.57235989
887	0.5723551629
888	0.5723514756
889	0.5723433069
890	0.5723343431
891	0.5723282843
892	0.5723236551
893	0.5723132328
894	0.5723072672
895	0.5722991354
896	0.5722917338
897	0.5722859971
898	0.5722820235
899	0.5722765534
900	0.5722715721
901	0.5722683023
902	0.572261348
903	0.5722561936
904	0.5722517183
905	0.5722455915
906	0.5722390007
907	0.5722323996
908	0.572223615
909	0.5722184097
910	0.5722161935
911	0.5722115707
912	0.5722110712
913	0.5722078589
914	0.5722017771
915	0.5721916234
916	0.5721867447
917	0.5721823034
918	0.5721753775
919	0.5721731053
920	0.5721684493
921	0.5721629525
922	0.5721582089
923	0.5721520987
924	0.5721433249
925	0.5721397435
926	0.5721341108
927	0.5721299221
928	0.5721226026
929	0.5721169552
930	0.5721153911
931	0.5721130424
932	0.5721096333
933	0.5721000134
934	0.5720911579
935	0.5720874244
936	0.572085186
937	0.5720823755
938	0.5720792697
939	0.5720776269
940	0.5720725328
941	0.5720654981
942	0.5720564076
943	0.5720512933
944	0.5720455049
945	0.5720389494
946	0.5720331469
947	0.5720284492
948	0.5720251096
949	0.572023502
950	0.5720205902
951	0.5720160628
952	0.5720131523
953	0.5720084274
954	0.5720034117
955	0.5719990485
956	0.5719951234
957	0.571989048
958	0.5719835106
959	0.5719788613
960	0.5719752371
961	0.5719698546
962	0.5719685448
963	0.5719629835
964	0.5719590979
965	0.5719538742
966	0.5719500652
967	0.5719474027
968	0.5719415101
969	0.5719355454
970	0.5719318687
971	0.5719300001
972	0.5719267481
973	0.5719242799
974	0.5719206627
975	0.5719104674
976	0.5719074134
977	0.5719030395
978	0.5719002236
979	0.5718961449
980	0.5718925147
981	0.5718883468
982	0.571882087
983	0.5718771316
984	0.5718717587
985	0.5718680044
986	0.5718648465
987	0.5718551514
988	0.5718534137
989	0.571848201
990	0.5718406657
991	0.571834389
992	0.5718307563
993	0.571827531
994	0.5718216233
995	0.5718171525
996	0.5718136449
997	0.5718078008
998	0.5718025389
999	0.5717971983
1000	0.5717920135
1001	0.571790172
1002	0.5717895278
1003	0.5717851379
1004	0.571779479
1005	0.5717761348
1006	0.5717706013
1007	0.571767087
1008	0.5717604633
1009	0.5717576114
1010	0.5717525209
1011	0.5717450989
1012	0.5717399137
1013	0.571734474
1014	0.57173003
1015	0.5717264238
1016	0.5717237808
1017	0.5717196968
1018	0.5717135876
1019	0.5717085765
1020	0.5717039325
1021	0.5716999689
1022	0.5716955465
1023	0.5716878989
1024	0.571685013
1025	0.5716789739
1026	0.5716776528
1027	0.5716747414
1028	0.5716726404
1029	0.5716693866
1030	0.5716604988
1031	0.5716565497
1032	0.571652763
1033	0.571650462
1034	0.5716446717
1035	0.5716427674
1036	0.5716381784
1037	0.5716341304
1038	0.57163047
1039	0.571628315
1040	0.571621695
1041	0.5716205306
1042	0.5716153629
1043	0.5716104589
1044	0.5716054111
1045	0.571597322
1046	0.5715933405
1047	0.5715889404
1048	0.5715850133
1049	0.5715790752
1050	0.571576767
1051	0.5715724772
1052	0.5715670811
1053	0.5715623609
1054	0.5715572246
1055	0.5715521577
1056	0.5715485314
1057	0.571544397
1058	0.5715354028
1059	0.5715303018
1060	0.5715256752
1061	0.5715216354
1062	0.5715184709
1063	0.5715152068
1064	0.5715096252
1065	0.5715053162
1066	0.5714965074
1067	0.5714920228
1068	0.5714853994
1069	0.5714821726
1070	0.5714759008
1071	0.5714720383
1072	0.5714679556
1073	0.5714629686
1074	0.5714590579
1075	0.5714556479
1076	0.5714498601
1077	0.5714456532
1078	0.5714432154
1079	0.5714388699
1080	0.5714326677
1081	0.5714281544
1082	0.5714224584
1083	0.5714203174
1084	0.5714155193
1085	0.57141161
1086	0.5714055271
1087	0.5713998694
1088	0.571393634
1089	0.5713896738
1090	0.5713856931
1091	0.5713824794
1092	0.5713763704
1093	0.5713728874
1094	0.571368198
1095	0.5713600338
1096	0.5713571674
1097	0.5713527748
1098	0.5713442026
1099	0.5713379977
1100	0.5713358898
1101	0.5713305826
1102	0.5713251433
1103	0.5713215386
1104	0.5713142294
1105	0.5713099775
1106	0.5713053107
1107	0.5712985155
1108	0.5712937742
1109	0.5712921355
1110	0.5712892035
1111	0.571285146
1112	0.571284921
1113	0.571282674
1114	0.5712768662
1115	0.5712698974
1116	0.5712635317
1117	0.5712597743
1118	0.5712530791
1119	0.5712485856
1120	0.5712453107
1121	0.5712438744
1122	0.5712380022
1123	0.5712352573
1124	0.5712279395
1125	0.5712240285
1126	0.5712187059
1127	0.5712139617
1128	0.5712105353
1129	0.571205943
1130	0.5711975283
1131	0.5711975223
1132	0.5711913971
1133	0.5711833946
1134	0.5711777303
1135	0.5711751618
1136	0.5711633111
1137	0.5711591245
1138	0.571155641
1139	0.5711533689
1140	0.5711472239
1141	0.5711407667
1142	0.5711337276
1143	0.5711306321
1144	0.5711254328
1145	0.5711189766
1146	0.5711121233
1147	0.5711062983
1148	0.5711041596
1149	0.5711002119
1150	0.5710958737
1151	0.5710898727
1152	0.5710836735
1153	0.5710803925
1154	0.5710737859
1155	0.5710696295
1156	0.5710666347
1157	0.5710581533
1158	0.5710517905
1159	0.5710459971
1160	0.5710428914
1161	0.5710397485
1162	0.5710357
1163	0.5710319038
1164	0.5710273551
1165	0.5710245099
1166	0.5710182638
1167	0.571011447
1168	0.5710074003
1169	0.571004323
1170	0.5710030158
1171	0.5709987856
1172	0.5709938951
1173	0.5709924454
1174	0.5709879962
1175	0.5709852372
1176	0.5709782565
1177	0.5709750861
1178	0.5709690635
1179	0.5709639877
1180	0.5709567335
1181	0.5709532563
1182	0.5709478172
1183	0.5709451501
1184	0.5709353273
1185	0.5709290517
1186	0.5709264465
1187	0.5709245794
1188	0.5709195096
1189	0.570912147
1190	0.5709082193
1191	0.5709026502
1192	0.570898111
1193	0.5708941798
1194	0.5708918303
1195	0.5708868725
1196	0.5708853609
1197	0.5708804574
1198	0.5708776368
1199	0.5708745593
1200	0.5708696443
1201	0.5708650909
1202	0.5708613714
1203	0.5708612314
1204	0.570856313
1205	0.5708516889
1206	0.5708423593
1207	0.5708362736
1208	0.5708332353
1209	0.5708308406
1210	0.5708266372
1211	0.5708212822
1212	0.5708197244
1213	0.5708162812
1214	0.5708139063
1215	0.5708138336
1216	0.57081007
1217	0.5708054801
1218	0.570804522
1219	0.5707981879
1220	0.5707940112
1221	0.5707897267
1222	0.5707843383
1223	0.5707806385
1224	0.5707762508
1225	0.5707732382
1226	0.5707693396
1227	0.5707688147
1228	0.5707631678
1229	0.570760153
1230	0.5707559025
1231	0.5707520743
1232	0.5707492696
1233	0.5707468461
1234	0.5707438947
1235	0.5707410464
1236	0.570738224
1237	0.5707355053
1238	0.5707321344
1239	0.5707275144
1240	0.5707253826
1241	0.5707216249
1242	0.5707177474
1243	0.5707129107
1244	0.5707075603
1245	0.5707015711
1246	0.5706961845
1247	0.5706942034
1248	0.5706931825
1249	0.5706913702
1250	0.5706866099
1251	0.5706840792
1252	0.570679441
1253	0.5706747446
1254	0.5706706916
1255	0.5706664112
1256	0.5706621934
1257	0.5706588772
1258	0.5706481123
1259	0.5706417911
1260	0.5706365543
1261	0.5706329125
1262	0.5706282084
1263	0.5706236988
1264	0.5706183409
1265	0.570613123
1266	0.5706094225
1267	0.5706061816
1268	0.5706020487
1269	0.5705995097
1270	0.5705933309
1271	0.5705879387
1272	0.5705852947
1273	0.5705836718
1274	0.5705769207
1275	0.5705737304
1276	0.5705686646
1277	0.570566483
1278	0.5705642873
1279	0.570560744
1280	0.5705569251
1281	0.5705540205
1282	0.5705489826
1283	0.5705444901
1284	0.5705421881
1285	0.5705381137
1286	0.5705321749
1287	0.5705285924
1288	0.5705224275
1289	0.5705181506
1290	0.5705134748
1291	0.5705094878
1292	0.5705032863
1293	0.5705006735
1294	0.5704956677
1295	0.5704880363
1296	0.5704873714
1297	0.570482122
1298	0.5704793317
1299	0.5704765082
1300	0.5704758339
1301	0.5704704651
1302	0.5704662046
1303	0.5704653534
1304	0.570463797
1305	0.5704610709
1306	0.5704603653
1307	0.5704586983
1308	0.5704502269
1309	0.5704482237
1310	0.5704470777
1311	0.5704421768
1312	0.5704349628
1313	0.570428872
1314	0.5704228391
1315	0.5704223966
1316	0.5704211218
1317	0.5704186694
1318	0.5704167897
1319	0.5704134074
1320	0.5704099493
1321	0.5704079664
1322	0.5704033027
1323	0.5703979679
1324	0.570392215
1325	0.5703863881
1326	0.5703799134
1327	0.5703740176
1328	0.5703702267
1329	0.5703660362
1330	0.5703606548
1331	0.5703559513
1332	0.5703505098
1333	0.5703463708
1334	0.5703436833
1335	0.5703389063
1336	0.5703297569
1337	0.5703284128
1338	0.5703231461
1339	0.57032121
1340	0.5703175323
1341	0.5703108179
1342	0.5703089405
1343	0.5703069061
1344	0.5703020844
1345	0.570299943
1346	0.5702964688
1347	0.570290821
1348	0.5702854211
1349	0.5702807427
1350	0.5702769707
1351	0.5702731188
1352	0.5702675879
1353	0.5702664836
1354	0.5702631224
1355	0.5702600196
1356	0.5702559335
1357	0.5702531988
1358	0.570248363
1359	0.5702444637
1360	0.5702358207
1361	0.57023102
1362	0.5702309239
1363	0.5702307764
1364	0.5702307009
1365	0.5702267847
1366	0.5702229855
1367	0.5702196063
1368	0.5702190832
1369	0.5702120059
1370	0.5702060987
1371	0.5702004984
1372	0.5701943553
1373	0.5701894565
1374	0.5701861878
1375	0.5701822492
1376	0.5701758028
1377	0.5701742135
1378	0.5701698946
1379	0.5701605309
1380	0.5701553399
1381	0.5701517217
1382	0.5701450883
1383	0.5701423378
1384	0.5701394102
1385	0.5701359514
1386	0.5701290476
1387	0.5701233735
1388	0.5701198522
1389	0.5701159138
1390	0.570113832
1391	0.5701085763
1392	0.5701060735
1393	0.5701015487
1394	0.5700988361
1395	0.5700945011
1396	0.5700913711
1397	0.5700872098
1398	0.5700824312
1399	0.5700759676
1400	0.5700725952
1401	0.5700679734
1402	0.5700591655
1403	0.5700564171
1404	0.5700514419
1405	0.5700513755
1406	0.5700454592
1407	0.5700425055
1408	0.5700385848
1409	0.5700294248
1410	0.5700293881
1411	0.5700253914
1412	0.5700230136
1413	0.5700170374
1414	0.5700147213
1415	0.570010028
1416	0.5700078289
1417	0.5700016234
1418	0.5700004839
1419	0.5699941386
1420	0.5699902898
1421	0.5699848077
1422	0.5699793797
1423	0.5699771621
1424	0.5699742593
1425	0.5699689368
1426	0.5699660831
1427	0.569962341
1428	0.5699581826
1429	0.5699512188
1430	0.5699494867
1431	0.569943319
1432	0.5699378809
1433	0.5699336179
1434	0.5699282937
1435	0.5699192276
1436	0.5699168209
1437	0.5699118164
1438	0.569906747
1439	0.5699009787
1440	0.5698956706
1441	0.5698916393
1442	0.5698873049
1443	0.5698817841
1444	0.5698807394
1445	0.5698774608
1446	0.5698761324
1447	0.569870838
1448	0.5698678884
1449	0.5698628109
1450	0.5698559526
1451	0.5698528839
1452	0.569846148
1453	0.569839304
1454	0.5698353144
1455	0.5698309361
1456	0.5698292047
1457	0.5698249013
1458	0.5698222861
1459	0.5698159966
1460	0.5698131026
1461	0.5698083207
1462	0.5697994836
1463	0.5697947127
1464	0.5697902462
1465	0.5697863236
1466	0.5697840046
1467	0.5697787736
1468	0.5697786739
1469	0.5697761342
1470	0.5697700791
1471	0.5697662659
1472	0.5697579059
1473	0.5697556677
1474	0.5697506493
1475	0.5697491709
1476	0.569746479
1477	0.5697450434
1478	0.5697431477
1479	0.5697430595
1480	0.5697399103
1481	0.5697334691
1482	0.5697318097
1483	0.5697264998
1484	0.569722511
1485	0.5697184524
1486	0.5697168448
1487	0.5697141358
1488	0.5697072156
1489	0.5697030259
1490	0.5697029121
1491	0.5696998525
1492	0.569698484
1493	0.5696887165
1494	0.5696864737
1495	0.5696863057
1496	0.5696831851
1497	0.5696774741
1498	0.5696741154
1499	0.5696685656
1500	0.5696634637
1501	0.5696602813
1502	0.569656288
1503	0.5696562326
1504	0.5696546959
1505	0.5696507979
1506	0.5696465308
1507	0.5696464758
1508	0.56964451
1509	0.569641483
1510	0.56963549
1511	0.5696316698
1512	0.5696291094
1513	0.5696290185
1514	0.5696289575
