iter	Passed	Remaining
509	5463	1510
510	5471	1498
511	5480	1487
512	5490	1476
513	5500	1466
514	5510	1455
515	5519	1444
516	5528	1433
517	5539	1422
518	5549	1411
519	5560	1400
520	5568	1389
521	5578	1378
522	5588	1367
523	5599	1357
524	5607	1345
525	5617	1334
526	5627	1324
527	5637	1313
528	5648	1302
529	5658	1291
530	5668	1280
531	5678	1270
532	5689	1259
533	5699	1248
534	5709	1237
535	5719	1227
536	5729	1216
537	5738	1205
538	5748	1194
539	5758	1183
540	5769	1173
541	5780	1162
542	5791	1151
543	5801	1141
544	5810	1130
545	5821	1119
546	5831	1108
547	5840	1097
548	5848	1086
549	5855	1075
550	5865	1064
551	5876	1053
552	5886	1043
553	5895	1032
554	5905	1021
555	5916	1010
556	5927	1000
557	5937	989
558	5947	978
559	5959	968
560	5968	957
561	5978	946
562	5990	936
563	6000	925
564	6008	914
565	6019	903
566	6030	893
567	6040	882
568	6050	872
569	6061	861
570	6072	850
571	6081	839
572	6092	829
573	6103	818
574	6114	808
575	6125	797
576	6136	786
577	6146	776
578	6156	765
579	6167	754
580	6178	744
581	6188	733
582	6200	723
583	6211	712
584	6222	702
585	6233	691
586	6243	680
587	6254	670
588	6264	659
589	6275	648
590	6285	638
591	6295	627
592	6307	616
593	6317	606
594	6327	595
595	6337	584
596	6348	574
597	6359	563
598	6369	552
599	6378	542
600	6388	531
601	6399	520
602	6409	510
603	6420	499
604	6431	489
605	6441	478
606	6452	467
607	6462	457
608	6472	446
609	6483	435
610	6494	425
611	6505	414
612	6515	403
613	6525	393
614	6534	382
615	6544	371
616	6554	361
617	6564	350
618	6574	339
619	6585	329
620	6595	318
621	6606	308
622	6617	297
623	6627	286
624	6638	276
625	6647	265
626	6657	254
627	6668	244
628	6678	233
629	6689	222
630	6700	212
631	6712	201
632	6723	191
633	6732	180
634	6743	169
635	6755	159
636	6766	148
637	6776	138
638	6787	127
639	6797	116
640	6807	106
641	6819	95
642	6830	84
643	6840	74
644	6850	63
645	6860	53
646	6871	42
647	6881	31
648	6890	21
649	6902	10
650	6912	0
