iter	Logloss
113	0.4881266254
114	0.4880977288
115	0.4880826427
116	0.4880493421
117	0.4879477697
118	0.4879281778
119	0.4879052454
120	0.4878839776
121	0.4878610074
122	0.4878340947
123	0.4878090541
124	0.4877985289
125	0.4877396965
126	0.4877200694
127	0.4876814
128	0.4876689372
129	0.4876397779
130	0.4876200888
131	0.4875790086
132	0.4875542786
133	0.4875201512
134	0.4874910842
135	0.4874717136
136	0.4873822695
137	0.4873647114
138	0.4873461307
139	0.487338139
140	0.4873158548
141	0.4872872353
142	0.4872701908
143	0.487240102
144	0.4872250245
145	0.4872000729
146	0.4871765109
147	0.487144494
148	0.487130758
149	0.487114934
150	0.4870926987
151	0.4870621051
152	0.4870528961
153	0.4870249211
154	0.4870068645
155	0.4869890751
156	0.4869686859
157	0.4869601173
158	0.4869525976
159	0.4869334991
160	0.4869250011
161	0.4869090489
162	0.4868778992
163	0.4868479919
164	0.4868235556
165	0.4867926035
166	0.4867749169
167	0.4867648266
168	0.4867487373
169	0.4867322738
170	0.4867183076
171	0.4866955362
172	0.4866737256
173	0.4866649722
174	0.4866508362
175	0.4866349965
176	0.4866206338
177	0.486605927
178	0.4865754008
179	0.486558273
180	0.4865361526
181	0.4865242928
182	0.4865118603
183	0.4864996919
184	0.4864839219
185	0.4864673825
186	0.4864405584
187	0.4864224157
188	0.4864042353
189	0.4863930434
190	0.4863681702
191	0.4863509825
192	0.4863259415
193	0.4863084211
194	0.4862988855
195	0.4862779683
196	0.4862567966
197	0.4862415717
198	0.4862218106
199	0.4862013232
200	0.4861862416
201	0.4861723297
202	0.486163735
203	0.4861480008
204	0.4861314611
205	0.4861090906
206	0.4860803144
207	0.4860620376
208	0.4860472968
209	0.4860286411
210	0.4860068627
211	0.4859877288
212	0.4859714357
213	0.4859572299
214	0.4859405857
215	0.4859350683
216	0.4859213806
217	0.4859021763
218	0.4858895291
219	0.4858703222
220	0.4858440744
221	0.4858212604
222	0.4857952177
223	0.48577836
224	0.4857611974
225	0.4857477518
226	0.4857263419
227	0.4857255327
228	0.4857044934
229	0.4856855
230	0.4856583647
231	0.4856341834
232	0.4856018294
233	0.4856014182
234	0.4855763662
235	0.4855518781
236	0.4855333385
237	0.4855092121
238	0.4854880801
239	0.4854642046
240	0.4854404332
241	0.4854203503
242	0.4853969931
243	0.4853830066
244	0.4853612943
245	0.4853430309
246	0.4853295394
247	0.4853100467
248	0.4852848675
249	0.4852743153
250	0.4852626453
251	0.4852448785
252	0.4852288682
253	0.4852278218
254	0.4852141324
255	0.4851949335
256	0.4851753305
257	0.4851744288
258	0.4851562437
259	0.4851363559
260	0.4851165249
261	0.4851160585
262	0.4850973031
263	0.4850817435
264	0.4850646886
265	0.4850406663
266	0.4850215152
267	0.4850001285
268	0.4849852558
269	0.4849700564
270	0.4849545789
271	0.4849400663
272	0.4848972368
273	0.4848742918
274	0.4848543541
275	0.4848381522
276	0.4848166359
277	0.484797673
278	0.4847800243
279	0.4847724281
280	0.484745406
281	0.4847242774
282	0.4847040128
283	0.4847017648
284	0.4846797124
285	0.4846588963
286	0.4846438672
287	0.4846249965
288	0.4846102335
289	0.4845932854
290	0.4845728515
291	0.484548635
292	0.4845297331
293	0.4845131835
294	0.4845017709
295	0.4844915247
296	0.4844768919
297	0.4844651943
298	0.4844498087
299	0.4844295004
300	0.4844157966
301	0.4844004035
302	0.4843831065
303	0.4843665651
304	0.4843494038
305	0.484338273
306	0.4843283535
307	0.4843142594
308	0.4843042109
309	0.4843036851
310	0.4842935813
311	0.4842787114
312	0.4842781117
313	0.4842580537
314	0.4842391603
315	0.4842386116
316	0.4842197295
317	0.4842055545
318	0.4841901643
319	0.4841712738
320	0.4841671463
321	0.4841663883
322	0.484150663
323	0.4841305478
324	0.4841172552
325	0.4840976022
326	0.4840840683
327	0.4840718955
328	0.4840525667
329	0.4840351185
330	0.4840201738
331	0.4840199069
332	0.4840185517
333	0.4840082266
334	0.4839916427
335	0.4839771022
336	0.483958397
337	0.4839495108
338	0.483949184
339	0.483936189
340	0.483926287
341	0.483910488
342	0.483910212
343	0.4838954915
344	0.4838951498
345	0.4838790566
346	0.4838603796
347	0.4838601243
348	0.4838384879
349	0.483829439
350	0.4838145775
351	0.4838019667
352	0.4837788264
353	0.4837621882
354	0.483742268
355	0.4837328348
356	0.4837142463
357	0.4836999096
358	0.483691379
359	0.4836681954
360	0.4836542468
361	0.483638426
362	0.4836330576
363	0.4836328013
364	0.4836167303
365	0.4836021083
366	0.4835897976
367	0.4835752973
368	0.4835628922
369	0.4835618487
370	0.4835610301
371	0.4835557479
372	0.4835440482
373	0.4835439605
374	0.4835319799
375	0.4835196356
376	0.4835196059
377	0.4835088573
378	0.4834949114
379	0.4834786607
380	0.4834627869
381	0.4834499448
382	0.4834372554
383	0.4834223431
384	0.4834130051
385	0.4834031354
386	0.4834024292
387	0.483389709
388	0.4833759727
389	0.483358992
390	0.4833482927
391	0.4833476374
392	0.4833474238
393	0.4833463577
394	0.4833372891
395	0.48332442
396	0.4833175018
397	0.4833168699
398	0.4833115625
399	0.4833097379
400	0.4832963687
401	0.4832963404
402	0.4832816083
403	0.4832809512
404	0.4832759222
405	0.4832619205
406	0.4832411652
407	0.4832182406
408	0.4832031333
409	0.4831901163
410	0.4831752287
411	0.4831605226
412	0.4831384991
413	0.4831104167
414	0.4830963119
415	0.4830960513
416	0.4830913993
417	0.4830764943
418	0.4830646797
419	0.4830638961
420	0.4830635591
421	0.4830630578
422	0.4830597562
423	0.4830464842
424	0.4830319413
425	0.4830199227
426	0.4830046867
427	0.4829884201
428	0.4829729918
429	0.4829666457
430	0.4829540175
431	0.4829538377
432	0.4829498347
433	0.4829452359
434	0.482931588
435	0.4829240065
436	0.4829239795
437	0.4829173738
438	0.4829024005
439	0.4828939722
440	0.4828800515
441	0.4828662375
442	0.48284875
443	0.4828483654
444	0.4828320524
445	0.4828132787
446	0.4828132524
447	0.4828096274
448	0.4827954127
449	0.4827952493
450	0.4827900294
451	0.4827720507
452	0.4827717508
453	0.4827600402
454	0.4827396784
455	0.4827313558
456	0.4827313234
457	0.4827183055
458	0.4827075331
459	0.4827075109
460	0.482704127
461	0.4826892889
462	0.4826746218
463	0.4826593025
464	0.4826444201
465	0.482643672
466	0.4826434502
467	0.4826305748
468	0.4826219153
469	0.4826116499
470	0.4825919267
471	0.4825817241
472	0.48256485
473	0.4825525916
474	0.4825478798
475	0.4825478546
476	0.4825376642
477	0.4825266438
478	0.4825151602
479	0.4824972214
480	0.4824866697
481	0.4824864963
482	0.4824858961
483	0.4824678622
484	0.4824542284
485	0.4824377918
486	0.4824282682
487	0.4824153548
488	0.4823982948
489	0.4823880864
490	0.4823747197
491	0.4823609162
492	0.482350607
493	0.4823420223
494	0.4823307649
495	0.4823146413
496	0.4822998432
497	0.4822804549
498	0.4822682163
499	0.4822570099
500	0.4822569867
501	0.4822554419
502	0.4822459764
503	0.4822328365
504	0.482219848
505	0.482206704
506	0.4821953725
507	0.4821947083
508	0.4821814216
509	0.4821705718
510	0.482170547
511	0.4821698248
512	0.4821641954
513	0.4821335153
514	0.4821239229
515	0.4821237221
516	0.4821208636
517	0.4821087005
518	0.4820958634
519	0.4820856377
520	0.482085603
521	0.4820838112
522	0.4820733372
523	0.482066091
524	0.4820660725
525	0.4820615159
526	0.4820530739
527	0.4820503246
528	0.482030014
529	0.4820276728
530	0.4820120071
531	0.4819996712
532	0.4819882681
533	0.4819728892
534	0.4819666194
535	0.4819588647
536	0.4819482507
537	0.4819481094
538	0.4819449887
539	0.4819365511
540	0.4819199939
541	0.4818999073
542	0.481891951
543	0.4818815512
544	0.481881524
545	0.4818652304
546	0.4818563966
547	0.4818559307
548	0.4818559063
549	0.4818558841
550	0.4818443427
551	0.4818335482
552	0.4818188098
553	0.4818186599
554	0.4818152766
555	0.4817992514
556	0.4817967241
557	0.481791404
558	0.4817796869
559	0.4817612964
560	0.4817611616
561	0.4817507975
562	0.481743104
563	0.4817324485
564	0.4817324285
565	0.4817245445
566	0.4817119357
567	0.4816999881
568	0.4816876669
569	0.4816774404
570	0.4816702817
571	0.4816634365
572	0.4816585723
573	0.4816473118
574	0.4816391826
575	0.4816263919
576	0.4816179399
577	0.4816071407
578	0.48156994
579	0.4815594463
580	0.4815453247
581	0.4815347259
582	0.4815210223
583	0.4815078792
584	0.4814927365
585	0.4814771654
586	0.4814625786
587	0.4814500662
588	0.4814437528
589	0.4814318246
590	0.4814199855
591	0.4814098003
592	0.4813964242
593	0.4813862057
594	0.4813758951
595	0.4813661812
596	0.4813570631
597	0.4813491451
598	0.4813469338
599	0.4813463957
600	0.4813363725
601	0.4813238384
602	0.4813100906
603	0.4813021428
604	0.4812826315
605	0.4812770197
606	0.4812626317
607	0.4812531909
608	0.4812437716
609	0.4812322012
610	0.481220297
611	0.4812042757
612	0.4812037131
613	0.4811911309
614	0.4811907001
615	0.4811840675
616	0.4811773818
617	0.481168356
618	0.4811662114
619	0.4811457807
620	0.4811378423
621	0.4811213472
622	0.4811084205
623	0.4810923513
624	0.4810853056
625	0.4810818343
626	0.4810813269
627	0.4810626846
628	0.4810577996
629	0.4810452881
630	0.4810268675
631	0.4810044911
632	0.480982459
633	0.4809768122
634	0.480969314
635	0.4809464195
636	0.4809248891
637	0.4809190439
638	0.4809107259
639	0.4809009344
640	0.4808895375
641	0.4808721722
642	0.4808591792
643	0.4808548953
644	0.4808445113
645	0.4808390006
646	0.4808255203
647	0.4808214817
648	0.480812893
649	0.4807978226
650	0.4807890312
